nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-1.745694224748635,-0.6106144716811999,-0.6757333967421668,-0.4369810861556062,-0.3433635883378962,-0.3752582206710674,-0.470823723238464,-0.6085114579434874,1.9384705684382921
NIND,NGEN,POP,CXPB,MUTPB,GAME_LEVEL
9,20,50,0.6,0.2,3
