mean,std
21.592624372336186,0.6094993460743757
21.360629312235,0.6198902532848152
21.31404513148138,0.7604642472318249
21.273656939057297,0.9115826550833533
21.06836583170959,0.9023975509641333
21.07068693000849,1.4014458301087591
20.52246905850399,2.602842663085492
20.086137335166526,2.8791617392001556
19.071695185740317,3.575065213012863
17.996093496660443,3.9015925205680047
13.96220238770974,4.484479877921891
10.522137073088937,4.190438969037315
8.000024971851845,4.2619170704677805
6.572972611142494,5.074330402699945
4.4515998343201,3.7844101209407945
4.30589059040268,5.706231450859381
3.101048901109532,5.148503122886862
2.3167013613471292,5.065719469374212
2.170235811016788,5.73589864724389
2.6573561172594595,6.514453299514995
1.801038021798887,5.580186814231206
1.8760751334158081,5.724231096235934
2.7645005904272715,6.979232658377949
2.2176933431917685,6.229820320646205
1.6704956090135823,5.575046407145653
1.2906165110392738,4.984393556626605
1.923811242733403,6.053398070564843
1.6241572522903747,5.5190700882123584
1.4515538733596933,5.256258409527827
1.497478106405757,5.310485395437792
1.2592158464461964,4.951005826354405
1.6590657230300956,5.608556565224568
2.0452876912466365,6.148210025758736
1.4162742789426164,5.188080118385285
2.1048082844344744,6.296802685901973
1.9639729693691859,6.008836058062733
0.896262801567605,4.227773861219378
1.4490383428322786,5.25955480624693
0.7840865321882617,3.8914919708337816
2.284815907467022,6.482597396641791
1.7062646607697887,5.66219637755881
1.4847760638576104,5.391631125186448
2.0374970270023836,6.124457884626251
1.2921219634665002,5.089727459660749
1.4801746551989154,5.373981221010572
2.2790973250727147,6.486070508365457
1.4703383993640096,5.338582815939528
1.2800994463520967,5.0439287901599705
0.2786394110939505,2.2138185042114187
1.9001595227074686,6.0242456023239
1.515819528972818,5.502872302172374
1.0961609812436195,4.466104709038662
1.6892581625376892,5.710771300655814
0.8294877241555167,4.034076188183056
1.2809209790931584,5.046788261181773
1.6688541423336556,5.641024659540597
1.949983407113564,6.078581578727467
2.096134743768881,6.2735208185529405
0.8322398213854286,4.048887561083069
1.1446316388761433,4.672123450247853
0.8479384218870422,4.1245434693456655
0.9454526252597353,4.148264694669453
1.0566444787164289,4.580625914198608
0.9439324655372349,4.210661937407863
1.2939570785405525,5.098110271836215
1.245862392949966,4.907462382491553
2.1160330731127575,6.333177886059214
1.4882038701678966,5.403076456600512
2.3088120202712745,6.551722135327574
1.4484289439526525,5.267901677426571
1.92080005563575,6.089407515188816
1.8790378213969188,5.9597740526304115
2.101379973743996,6.28916702008391
1.5671895906336306,5.426466406294387
2.2709427497986816,6.445337565176601
0.956866552592604,4.236832216756772
1.6718514679994974,5.654018999675607
1.4498223785381439,5.265820467908066
1.8724800604067553,5.939361072375884
