nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-171.0102928137674,40.99978918851354,-222.00292663475258,-241.6612118825373
-171.01028023897734,40.99983261997514,-222.0002242006834,-9.33980604552633
-171.01019801634476,40.99892986939766,-222.00121127069337,87.99707273115297
-171.01020514058828,40.998830765081756,-222.00125132710167,87.99717623241847
-171.0101325987432,40.998482584506796,-222.00018864123626,87.99692499524471
-171.01029309973475,40.99873589437739,-222.00021599170543,87.99676224625615
-171.0102867797675,40.99897889775813,-222.00172591873167,87.99694882158849
-171.01025136758008,40.99876672944622,-222.0011526874019,87.99683585258516
-171.01025964098136,98.64684224940241,-221.9988331005519,118.59873339274493
-171.0102766984047,41.00004599283434,-222.00141355256443,87.99691030852802
-171.01027851912795,40.99917990973978,-222.00154803545982,87.9973955710125
-171.0102795995313,40.999360698720814,-221.99996193573972,87.99754660142452
-171.0102802518188,40.99918635883333,-222.00094426437897,87.99714211413593
-171.01028010510746,40.99913353916864,-222.00102666325648,87.9971761721476
-171.01027553810817,40.998698603842804,-222.0017656715822,87.99784937427809
-171.0103005750824,40.99857524725278,-222.0009864519359,87.99725267848294
-171.0103013620879,40.99891753192495,-222.00034056630966,87.99656441943019
-171.01011169139178,40.999354522190494,-222.00103060585332,87.9974443501191
-171.01028074898028,40.99901956038349,-222.00100077574606,87.9975440158789
-171.01027977419358,41.000098686392846,-222.00130812304496,87.99695143596159
-171.01028087435236,40.99948667141841,-221.99993955637902,87.99659743938268
-171.0102802554554,40.99978324090859,-222.00065185254533,87.99716659880764
-171.01028010439566,40.99862035838179,-222.0018297916054,87.99744846831943
-171.01027956337785,40.99945258560106,-222.00179764506225,87.99776418442448
-171.01027990605414,41.000380722406945,-222.00270620055687,-155.9723897901752
-171.0102798726318,41.00030992706401,-222.00065598195124,-95.02944719227388
-171.01027892854916,40.999096152261444,-222.00090317387318,87.99673887395423
-171.01028999691766,40.99959764254658,-222.00176799292356,87.99724610710355
-173.94393185892173,40.99902519612135,-222.00088877900782,87.99543540751107
-138.0740685207401,40.99896670325177,-222.00199138407964,87.99466098568864
-171.0102828006727,40.9997405032831,-221.99929115259567,87.99707375965413
-171.01028318175764,40.99848204118774,-221.99945527450592,87.99721369991161
-171.01028272907377,40.9989058765468,-222.0005106210769,87.99713539647004
-171.01025613636665,40.9987686863044,-222.0005745457928,87.99666735089936
121.9069551964983,40.99947317339287,-222.00088795449528,87.99721793039762
-171.01027988411673,40.999098520156444,-222.00076630981602,87.99842356248817
-171.0102782300972,40.999451669836034,-222.0000699092646,87.99726711579416
-171.0102522241844,40.998893110993066,-222.00070609858147,87.99696492701045
-171.0102804209463,40.99968367116918,-222.00012417865446,87.99722550790523
-171.01028091673828,40.9996709588466,-222.00017689534013,87.99708024874279
-171.0102774746732,21.325730452568635,-222.00101053455,87.99720440201025
-171.01028007099026,40.99883551307989,-222.00094360143328,87.99713214675778
-215.27990545309888,40.99745479411081,-222.00155114041087,87.99454420392838
-250.72882450736785,40.99875038594167,-222.0014679681418,87.99446031980176
-171.01027916672922,40.99997886623012,-222.00115942459092,87.99696115308197
-171.01027860630938,40.99911803363474,-222.0008680798917,87.99824975257845
-171.01021738295285,40.998986253542306,-222.00240628104555,87.99703313346535
-171.01028607898164,40.99907914996551,-222.00116339214205,87.99740977321396
-171.01027063062432,40.99910976645374,-222.00194925742994,87.99776669264519
-171.0102709117615,40.99918706261158,-222.00193358734643,87.99741425334854
-171.0102791866125,41.00023632340992,-222.0004345727945,87.99652286853727
-171.01028012253335,40.99910427076341,-222.00062809228953,87.99650569058937
-171.0102802061948,40.99871980092856,-222.0013041934859,87.99724734763494
-171.01027912368994,40.99980807602142,-222.00129460553472,87.99804370843285
-171.0102796735822,40.999133271682496,-222.0013943181125,87.99749749821451
-171.01027957505858,40.999033727227854,-222.00134550801943,87.99806835040613
-254.34988843557164,91.48312086706596,-335.33953940126156,87.996558461672
-171.01028026872547,41.00011685901083,-221.99946664231626,87.99665109587536
-171.01028190540305,40.999796385474255,-222.00030517653093,87.99708563058348
-171.01028161377866,40.99992767207321,-222.000342301337,87.99708385284235
-171.01028001507478,40.99968027443623,-222.00147723513783,87.99743227250534
-171.01027999948832,40.99981449778993,-222.001150745816,87.99767467003358
-171.01028092241708,40.99931798201525,-222.0004058768696,87.99698533748321
-171.01028023826544,40.99801165981298,-222.0003678277407,87.99717191558607
-171.0102874260616,40.99906464949724,-222.00155277503868,87.99716886060759
-226.7089457917357,40.999991343943584,-222.00097563430768,87.99721475730229
-171.01023157867314,40.99901323510623,-221.99988410021206,87.99733425326728
-171.0102769961772,40.998956284834954,-222.00016705226165,87.9971211080678
-171.01022344217188,40.998992340187336,-222.00131273777595,87.99680285975293
-202.00119670704925,40.998289896075995,-222.00259839313202,87.9925141065998
-171.01027951809584,40.999016399271646,-222.00041322888114,87.99787461580631
-171.01027934138605,40.99902805160263,-222.0002771688462,87.99690007822315
-171.01028036043223,40.9999048859234,-222.00141298095943,87.99640320411399
-171.0102807840651,40.99860212841841,-221.99998179233748,87.99712014922969
-171.01027502054836,40.998786531427015,-222.00038910090746,87.99720671846136
-171.01027877896487,40.998770068427525,-222.00017344350368,87.9973139469603
-171.01028780521517,40.998766079357736,-222.00162975107386,87.99723576419349
-171.01027995915348,40.99952556022985,-222.00125088982662,87.99717212303062
-171.01028116638318,40.99884586702147,-222.0009026094557,87.99760271002741
-171.01028162913912,40.999087888682425,-222.00166480896337,297.9626009468981
-171.01028135114547,40.99931323818918,-221.9988831749177,87.99705385473149
-171.01028065152417,40.99898792821876,-221.99983185340227,87.99750438948868
-171.01028037044813,-12.00391282928701,-382.18909447730107,87.9967257059194
-408.47076070893377,-46.09409879423727,-400.108426065416,6.010522376443589
-171.01024052506,40.998734758902,-39.11544979602391,87.99688336488879
-171.01027761211122,40.99874559963163,-222.0015969669508,87.99696955023182
-171.01027784688486,-345.9005471570547,-222.00116858115254,87.99805820463351
-171.01028460504511,40.999120832975215,-221.99975882222316,87.9970697190114
-171.01022484926008,40.99954751023592,-222.00029368013242,87.99704061618924
-171.01015185111925,40.99891390521818,-222.0002688817896,87.99699293332142
-171.01015771933453,40.999133814067484,-222.00026554692724,87.9982816222339
-171.01026213569995,40.99936169328175,-222.00027088175895,87.9964774867174
-171.01022280987502,40.99963882015104,-222.00212298497414,87.99689223750114
-171.0100717228518,40.99863214279091,-222.0011807795986,87.99689032123692
-171.01028521376745,40.999309144143524,-222.00044578591783,87.99705309960572
-171.01023593464893,40.99925536447797,-222.00102794662484,87.99700322661892
-294.9986535913614,40.99741977180066,-222.00138701407678,87.99151882214865
-171.01029389083408,40.9991772434486,-222.0009297517276,87.99688707583404
-171.01027203489068,40.99970449244334,-222.00027849315398,87.99683236937847
-171.010280052207,40.99836394187182,-222.0012787746894,87.99693959951884
-363.9937179855272,40.998718934125264,-222.00142446328059,87.99649394627386
-199.01334587568022,40.99909768542632,-222.0015930662421,87.99648673479874
-171.01017158509052,40.99956626898941,-222.0017675308033,87.99758229670151
-171.0102580427536,40.998820889013636,-222.00170279338207,87.99719521791761
-171.0101919356595,40.99932971342679,-222.00122820200693,87.99684436964324
-171.01026987282043,40.99914312304956,-222.00075381561237,87.99684775640944
-171.01028018450154,40.99890998154936,-221.99965391677853,87.99692249007376
-171.01000084580494,40.999188854014335,-222.0015700268165,87.99645567840241
-171.00999338217866,24.904174992702412,-221.99992177598875,87.99654149414494
-171.01026374791672,40.999812584383285,-222.00048094621377,87.99673580971135
-171.0102819259223,41.000177153704826,-222.00129445931316,87.99679710093253
-171.01026292089685,41.00022766513591,-222.00097776302619,87.9969064687501
-171.01014113277873,40.99850223489877,-222.0017528933339,87.99754985481424
-171.01002412118376,40.998470994011164,-222.00158190514668,87.9972871842501
-171.01028281542887,40.99955430227632,-222.00050750306144,87.99709534884343
-171.01028282964236,40.9996221832656,-278.15460263767505,87.99705111561414
-171.01023834942117,40.99883292939282,-222.00091976176927,87.99734975468758
-171.01017801763794,40.99926359022249,-222.0007644203196,87.99671657065237
-171.01027931502105,40.998246355732675,-222.00106911785292,87.99708895624147
-171.01027771788335,40.99856243537188,-222.00105778337513,87.99767654392232
-171.01027998388352,-37.33711958805429,-311.18020462618273,87.99691104404839
-171.01028023599318,40.99925463386033,-222.0003793596922,87.99710728170724
-171.0102803878258,40.99918240007982,-221.99992047943124,87.99693255174893
-171.01027964479212,40.99911071114897,-221.99984396215245,87.99714102182344
-171.01028409681595,40.998944428155006,-222.0017428497991,87.99727936687884
-171.01027980519186,40.998902415485034,-222.00158328217907,87.99690949283963
-171.010279281616,-167.5885380021476,-222.00021677905153,87.99775699231982
-171.01027960373932,-273.4126259034357,-222.00010358321552,87.99701074926801
-171.01009561705013,40.99957311278797,-222.00011857236302,87.99662295031045
-188.5829864888261,40.99987094722647,-141.76609360493086,87.99645925402402
-171.01028141556915,40.99883647760642,-222.00067593437436,87.99658765023688
-171.01028048736634,40.999278246316315,-222.00076394202398,87.9973137372925
-171.0102784741249,40.9987053851623,-222.00107918672464,87.99688537627993
-171.01027818135418,40.999735022975564,-222.0010620146966,87.99679860638224
-171.0102780563328,41.00018994494821,-222.0014525541981,87.99751779442134
-171.01027798758278,40.99992875498771,-222.00158357503147,87.99664535254159
-171.01028093391488,40.99896976712567,-222.0013454258197,87.9966526508328
-171.01028665992064,40.99922200113664,-392.2799828902124,87.99764365622283
-171.01029647651393,40.99934443975346,-221.99899517055468,87.9969932788968
-171.0101147375389,40.99886576736249,-222.00087250657592,87.99859691568224
-171.0102790907951,40.99903124291523,-221.99960571003723,87.9971816168549
-171.01025853256567,40.99861651941076,-222.00106653556387,87.99666761951269
-171.01010935965314,40.999223535912165,-222.0002307420587,87.99707090391914
-171.01027855838112,40.99942960842423,-222.00089399892698,87.99775355857402
-171.01028351852256,40.99898968774153,-221.99955397043524,87.99691883562758
-171.0102832995695,40.999025722859066,-222.00046439040008,87.9969160500116
-171.0102800433453,41.00001591774665,-222.0007776434503,87.99706058743176
-171.0102800183986,40.99951484699996,-222.0007746794803,87.99684095769203
-171.01031697305436,40.999424733217424,-221.99991014005198,87.99639671658188
-171.01004760854474,40.9995465479116,-221.99975689998473,87.9966651622191
-171.01027993095028,40.999291972167924,-222.0013268220447,87.99696371753842
-171.0100757765657,40.999202276103176,-222.00091328410275,87.99658088523417
-171.0102801510367,40.9990659364539,-221.9997145866671,87.9968832897348
-171.01027896762506,443.4088276937968,-222.00022357660384,87.99670264309705
-171.01028097492707,40.99878377519631,-222.00157694654203,87.9972652326869
-171.0102808808872,40.998712172004886,-222.00094799050933,87.9975993093475
-171.0102427665459,40.999283245975896,-222.00125624131283,171.96344472156665
-171.01027721956274,40.99927824347953,-222.00116381157937,225.98954668585958
-276.2061725000398,40.99967274677577,-222.00015026668473,87.99839257757748
-171.01027554625807,40.99920346827284,-222.00041541875265,87.99730336238963
-171.01028090341953,40.99869899996536,-222.00011803113307,87.99710328718601
-171.0102626878902,40.99882880483903,-222.00012253171042,87.99690083576911
-171.01028742634884,40.998813710765646,-222.00207752534052,87.99767781931118
-171.01021841227225,40.999387873177696,-222.0014477101308,87.99745533105855
-171.01026203992123,41.000067572013414,-222.00088662240685,87.9966729784702
-171.0102716149436,40.99933343977984,-222.0017522049454,87.99726831856763
-171.01032362150474,40.999465983635005,-222.0008250051351,87.99696866901888
-171.01027795746353,40.99886283371565,-222.00102863951213,87.99760354546397
-171.01027764143893,40.99813034478125,-222.00097096524394,87.99723166154035
-171.01027810920414,40.99875515176162,-222.00121421190954,87.99781579931256
-171.01026871855112,40.99904261981693,-222.00114761727002,87.9971199071567
-171.01028419507523,40.998790651545924,-221.9999215049556,87.9970471972194
-171.0102839469332,40.99856306525823,-222.00128578913277,87.99723832593877
-171.0102860668569,40.99856965103755,-222.00129426128154,87.99713287077861
130.45737709189262,40.99925621339003,-475.2382389517012,87.99715216448148
-171.01027916575086,40.99950904644985,-222.0004869264015,87.9970262805928
-171.0102799336887,40.999066221496804,-222.00080753143627,87.99682237093215
-171.01027992664422,40.99908808278242,-222.00082975473183,87.99759192952632
-391.9967867594605,40.998766029896125,-222.0014403315227,87.99610534372088
-171.0102712636092,40.998765651477505,-221.9997080889784,87.99704927624433
-171.01027970246716,40.999289951220405,-222.0006126329214,87.99680300146295
-171.01027972629433,40.99902205787662,-222.00061241134495,87.99682621770604
-171.0102801717996,41.0000859282073,-222.0018437779668,87.99707803748747
