mean,std
-1845.9,2844.446816166546
656.87,4423.267377527613
4491.66,5093.120862928741
6822.22,5176.471021033537
8517.8,5819.677982500407
9862.84,5118.953347550649
11268.15,4949.03879228078
10581.22,5800.578582486408
12583.33,4650.921510958874
12227.75,4787.002497126986
12647.07,5194.038529420052
12704.58,6115.9909960365385
13558.74,5350.858952766367
14239.88,5538.7231331417925
13793.99,6250.307850810231
15347.7,5486.971218258756
16055.63,4656.338567275798
15949.99,4743.327318444303
15904.55,4999.697933625592
15512.88,5421.092440237486
15752.88,4688.081825821732
16008.78,4822.65711321052
14835.13,6388.105322636754
15650.41,5413.593677207407
16051.18,4143.737610853271
15578.85,5375.985145766308
16986.26,3114.976454549874
16162.86,4262.44918332172
15631.92,5204.892151966261
15586.13,4687.8464173968
16593.36,3822.0023221342954
