nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-315.4932715957408,247.5076385740661,-399.497085775444,-151.39929347964468,-273.3768105556131,468.5599525989558,286.32183269390225,20.47951458714316,-136.44703791326907
-315.49327159574096,247.50728543491408,-399.49710577857525,-151.39929347964468,-273.37682074686654,468.5599525989558,286.3218326939023,20.47951458714316,-136.44703791326907
-315.493271595741,247.5075995203341,-399.49710868009765,-151.39929347964468,-273.37681000955115,468.5599525989558,286.32183269390225,20.47951458714316,-136.44703791326907
-315.49327159574096,247.5075995203341,-399.49710868009765,-151.39929347964468,-273.37681000955115,468.5599525989558,286.32183269390225,20.47951458714316,-136.44703791326907
-315.4932715957409,247.50709573912866,-399.48703846358853,-151.39929347964468,-273.37666439106147,468.52101233445387,286.3218326939023,20.47951458714316,-136.4470379132691
-315.4932715957409,247.50734996790078,-399.73139632995463,-151.39929347964468,-273.376668418218,468.52870562866065,286.3218326939023,20.479514587143164,-136.63972935683734
-316.4141587014793,247.50732406039413,-400.001367244296,-151.68190771583568,-273.37666387604213,468.71167483041864,286.3218326939023,20.479514587143164,-136.4470379132691
-315.9190003377035,247.5075995203341,-399.4971086800976,-151.39929347964468,-273.55904354089904,468.5599525989558,286.32183269390225,20.47951458714316,-136.44703791326907
-315.49327159574096,247.50749508182778,-399.49916451839294,-151.39929347964468,-273.37668022862033,468.5602082649424,286.32183269390237,20.47951458714316,-136.4470379132691
-315.4932715957409,247.50722608514155,-399.49705724658213,-151.39929347964468,-273.3767987141682,468.5217066907323,286.3218326939022,20.47951458714316,-136.44703791326907
-315.49327159574096,247.5075995203341,-399.49710868009765,-151.39929347964468,-273.3768100095512,468.55995259895576,286.32183269390225,20.47951458714316,-136.44703791326907
-315.493271595741,247.5075995203341,-399.49710868009765,-151.39929347964468,-273.3768100095512,468.5599525989558,286.32183269390225,20.47951458714316,-136.44703791326907
-315.49327159574096,247.50700712064628,-399.4978544038213,-151.39929347964465,-273.376785617865,468.55995259895576,286.32183269390225,20.47951458714316,-136.44703791326913
-315.4932715957409,247.50765313159664,-399.5013870550263,-151.39929347964465,-273.37670282818584,468.55995259895576,286.32183269390225,20.47951458714316,-136.44703791326907
-315.4932715957408,247.50741663390258,-399.497079616997,-151.39929347964468,-273.3768183884177,468.5599525989559,286.32183269390225,20.47951458714316,-136.44703791326907
-315.493271595741,247.5075073750776,-399.4971119370222,-151.39929347964468,-273.37681291406193,468.5599525989559,286.3218326939023,20.47951458714316,-136.4470379132691
-315.38017151844673,247.4844893547854,-399.49772865601585,-151.39929347964468,-273.3767338264687,468.0005638894576,286.32183269390225,20.47951458714316,-136.4470379132691
-315.4932715957409,247.50732844163576,-399.4984931089592,-151.39929347964468,-273.37674511631985,468.559922342589,286.3218326939023,20.47951458714316,-136.44703791326907
-315.4932715957409,247.50766205816538,-399.4972048147211,-151.39929347964468,-273.376740954805,468.5516939063644,286.3218326939023,20.479514587143164,-136.4470379132691
-315.4932715957409,247.50705489206626,-399.4989688984617,-151.39929347964468,-273.376753629146,468.53022104931034,286.3218326939023,20.479514587143164,-136.44703791326907
