nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-263.9999907611583,154.0000051812749,-100.99999999845127,27.99933955159981,224.99977909459545,-252.0000131808471,-207.00004231804934,319.0001417758759,229.0002250671236
-263.9999907611583,154.0000051812749,-100.99999999845129,27.999339551599814,224.99977909459545,-252.00001318084708,-207.00004231804942,319.00014177587593,229.0002250671236
-263.9999907611582,154.00000518127493,-100.9999999984513,27.999339551599796,224.99977909459545,-252.0000131808471,-207.0000423180489,319.00014177587593,229.0002250671236
-263.9999907611583,154.0000051812749,-100.9999999984513,27.999339551599803,224.99977909459545,-252.00001318084708,-207.00004231804925,319.00014177587593,229.0002250671236
-263.9999907611582,154.00000518127487,-100.9999999984513,27.999339551599796,224.99977909459545,-252.0000131808472,-207.00004231804965,319.00014177587593,229.00022506712358
-263.9999907611582,154.00000518127496,-100.9999999984513,27.999339551599796,224.99977909459545,-252.00001318084713,-207.00004231804888,319.00014177587593,229.0002250671236
-263.9999907611583,154.0000051812749,-100.9999999984513,27.999339551599796,224.9997790945955,-252.00001318084702,-207.0000423180491,319.00014177587593,229.0002250671236
-263.99999076115824,154.00000518127496,-100.9999999984513,27.999339551599796,224.9997790945955,-252.00001318084708,-207.0000423180477,319.00014177587593,229.0002250671236
-263.9999907611582,154.0000051812749,-100.9999999984513,27.999339551599796,224.99977909459543,-252.00001318084708,-207.00004231804905,319.000141775876,229.0002250671236
-263.9999907611582,154.00000518127493,-100.9999999984513,27.999339551599796,224.99977909459543,-252.0000131808471,-207.00004231804925,319.000141775876,229.0002250671236
-263.9999907611583,154.0000051812749,-100.99999999845129,27.999339551599803,224.99977909459545,-252.00001318084713,-207.00004231804917,319.00014177587593,229.00022506712364
-263.9999907611583,154.00000518127493,-100.99999999845127,27.999339551599796,224.99977909459545,-252.0000131808471,-207.00004231804812,319.0001417758759,229.0002250671236
-263.9999907611583,154.0000051812749,-101.32724741536656,27.9993395515998,224.99977909459545,-252.00001318084713,-207.000042318049,319.41682966863607,229.0002250671236
-263.9999907611583,154.00000518127487,-100.99999999845132,27.9993395515998,224.9997790945955,-252.00001318084713,-207.0000423180491,319.00014177587593,229.0002250671236
-263.9999907611583,154.0000051812749,-100.9999999984513,27.999339551599803,224.99977909459545,-252.0000131808471,-207.00004231804922,319.00014177587593,229.00022506712364
-263.9999907611583,154.0000051812749,-100.9999999984513,27.999339551599803,224.99977909459554,-252.00001318084708,-207.00004231804914,319.00014177587593,229.00022506712367
-263.9999907611582,154.00000518127493,-100.9999999984513,27.999339551599803,224.99977909459548,-252.0000131808471,-207.00004231804917,319.00014177587593,229.00022506712364
-263.99999076115824,154.00000518127487,-100.9999999984513,27.999339551599796,224.99977909459548,-252.0000131808471,-207.00004231804914,319.00014177587605,229.00022506712364
-263.9999907611583,154.00000518127484,-100.9999999984513,27.999339551599796,224.99977909459545,-252.00001318084708,-207.00004231804854,319.00014177587593,229.0002250671236
-263.99999076115824,154.00000518127484,-100.99999999845129,27.999339551599796,224.99977909459545,-252.0000131808472,-207.00004231804954,319.00014177587593,229.00022506712358
-263.9999907611583,154.0000051812749,-100.99999999845129,27.999339551599803,224.99977909459545,-252.00001318084713,-207.00004231804917,319.00014177587593,229.00022506712364
-263.9999907611583,154.0000051812749,-100.9999999984513,27.9993395515998,224.99977909459554,-252.0000131808471,-207.00004231804888,319.00014177587593,229.0002250671236
-263.9999907611582,154.00000518127493,-100.99999999845129,27.999339551599796,224.99977909459545,-252.0000131808471,-207.00004231804945,319.00014177587593,229.0002250671236
-263.9999907611582,154.58053946217967,-100.99999999845129,27.999339551599796,224.99977909459545,-252.00001318084708,-207.00004231804886,319.00014177587593,229.0002250671236
-263.9999907611584,154.00000518127493,-100.9999999984513,27.999339551599796,225.50865220343834,-252.00001318084713,-208.47345519368957,319.00014177587593,229.00022506712364
-263.99999076115824,154.0000051812749,-100.9999999984513,27.999339551599807,224.9997790945955,-252.00001318084713,-207.00004231804928,319.00014177587593,229.0002250671236
