nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-3.320850223113059e-13,-2.0462228478164436e-13,-1.7904499823819884e-13
-1.6289801589922707e-13,-2.4463449855543666e-15,-2.306788699040929e-13
1.338557431192885e-13,161.51261579033465,1.6092185246309493e-13
2.4656347344997437e-14,-1.5804839685292444e-13,3.794156356087806e-13
-1.6425963429233237e-13,-3.875442627052063e-13,-1.2703483907327373e-13
-2.79896815567083e-13,-2.042402512875732e-13,3.326615949392752e-14
3.5869941926928827e-13,-1.3985223206976066e-13,8.07645464920343e-14
2.4282110890432126e-13,-1.6504015310715605e-13,6.534083017833121e-14
3.490904671861554e-13,2.831711496236586e-13,6.729889168610619e-14
-6.199911509320173e-13,-3.425477417044008e-14,-3.8809297005320873e-13
3.3153531555174326e-13,-3.353073808036909e-13,-5.808685510475381e-13
2.8385410887554315e-13,-3.1265610326108426e-13,-2.8841157589846413e-13
1.5845164828844014e-13,1.0113710299184323e-14,-7.495950132130251e-14
2.624501373817641e-13,2.3579321077649043e-15,1.669743906770616e-13
7.611167405628788e-13,9.654717268938906e-15,1.984389809612696e-14
3.4330730889764397e-13,5.544113102937841e-14,-4.974708593253372e-14
2.4632383762573877e-13,2.4053800918454057e-13,-2.3563087076897044e-13
-8.564972121850211e-14,-2.7872346614046027e-13,-6.960787886710857e-13
2.4685337620876546e-13,3.888713719130467e-13,1.767845882704658e-14
-4.797355592510134e-13,-6.630142423597019e-13,-3.251340772036993e-14
7.820289025826259e-14,-3.291781659428629e-13,1.7381581738070465e-13
3.01356081920043e-13,-243.64645312876252,-79.02542127592635
3.507044617850396e-15,2.2385377870909096e-15,3.6530940277229834e-14
1.4014405573679962e-13,-1.4379875306547686e-13,2.28470431155725e-13
-4.048538180813998e-13,1.1500304341580621e-13,-5.553549151466258e-14
1.0382017471718859e-13,7.198405950537034e-13,-5.161863009108058e-13
-3.8930422474945513e-13,7.469739466705808e-13,1.403262661349004e-14
-1.1264567386437122e-13,4.933772222319612e-13,-5.889598320892594e-14
1.1340158533073767e-13,-2.396567232239114e-14,2.2843790996274512e-14
2.0626394108601574e-13,-3.774654527307424e-13,-3.735148414218221e-13
-1.1941477599680027e-13,-6.980195154315604e-13,-4.1162460364367587e-13
-6.43732786459598e-13,-2.2521051857555577e-13,4.332080352963855e-13
-2.0733953852931466e-13,2.4973670278548777e-13,-63.26713426568367
-5.130807397702826e-14,1.8789172874516085e-13,-4.82056618128819e-13
-5.6707974704482245e-14,-1.2171273451115028e-13,-2.7206093661192487e-13
-7.729271551304029e-14,-1.0767385156836293e-13,-2.2402867806635712e-13
3.77316047442792e-13,2.725593124622145e-13,-1.9351398867757044e-13
-2.603126361989843e-13,177.57675312183437,2.850745706197865e-13
8.558520203929485e-14,-9.890627873694951e-14,-5.0185349628961245e-14
6.2183828896763e-13,1.2183771486534995e-13,-1.5316835722939755e-13
-4.2438726834435834e-13,4.9799488859664974e-14,-3.965768969602313e-13
-1.5930593890329024e-14,-2.019533955239164e-13,5.831516570089252e-13
50.031366093506,3.231301413033434e-13,-16.9768234687384
-7.662373747846965e-13,-7.8669165610077e-14,-5.629610833178686e-15
-1.2519145018190567e-13,7.912204103583866e-13,2.93057396281729e-13
-4.2502644658311286e-13,-3.3670755037973965e-13,2.1792515013759744e-14
9.358024144734083e-14,1.4653040183027593e-13,-6.011270198570002e-14
5.50291740613193e-15,5.699527390183961e-13,5.691722737957262e-13
-5.640233124409543e-14,-5.5712714526957116e-14,1.1768310957129582e-13
-3.3213519461319456e-13,-2.3918680621152084e-13,-2.356438861032563e-13
1.288351528015444e-13,-2.3436427128367584e-13,1.6411094974942387e-14
-3.249717819080873e-13,7.496923797550082e-13,-2.687139118176353e-14
-2.965815148913031e-13,-2.392709514877947e-13,5.167267308862231e-13
2.3613548000518714e-13,3.544563326872439e-13,4.1141994537666945e-13
2.4566421490388134e-14,-8.01487634215007e-13,9.728224722724906e-14
1.4940607290657043e-13,2.509924147203954e-13,6.017653668156128e-13
-2.975588706174641e-13,-1.4515159170930863e-13,5.481381800327862e-13
-2.4058632027721006e-13,-4.990019320866994e-13,3.375037826497276e-13
-1.5518067875861834e-13,6.964865228285849e-14,2.808368559176988e-14
88.9444771398899,374.61714728879787,2.5675438951644505e-13
5.629094801487263e-13,-4.863769600474644e-13,2.820835946044675e-13
-8.896069135540911e-15,3.378906368710641e-14,-1.2260098425690044e-13
-5.535479993418422e-13,4.163101380574222e-14,4.145738474297766e-13
3.131725104144483e-13,-3.22614695818593e-13,-1.5483588940348986e-13
-1.3094116711723475e-13,2.7238789300340084e-13,1.263730226356651e-14
-5.576364535325309e-13,-3.693160571860193e-13,-4.7700605343839e-14
-3.735647691211108e-13,-2.868548347150149e-13,2.3548724373395754e-13
4.627219997093119e-13,-1.6032884399519794e-13,2.0314751375934952e-13
5.873255057929289e-13,4.093833432707998e-13,-4.516544766721677e-13
2.9322514673352594e-13,1.0840540981458186e-13,4.196111505502918e-13
5.59506917573527e-14,1.5146264718967114e-13,6.049263398987779e-14
4.9375642650613135e-14,4.5105302070987305e-14,-1.8622875401560954e-13
-1.7238687327747493e-13,-1.5040766880793948e-13,-4.349906014147967e-13
-6.554148492724811e-14,-1.5667520076037038e-13,-3.201284497714515e-13
2.750535658925685e-13,-2.864457204168978e-13,7.624864114530163e-14
-1.8677858678576784e-13,-2.793720842466706e-13,-4.04960398648143e-14
7.148613322984147e-15,-3.993756625619214e-13,-1.4963508112194947e-13
-6.034754283264649e-13,-6.636151448137334e-13,-3.5643170674841106e-14
2.1675713157620536e-13,4.529111774803002e-13,4.878963151869519e-14
2.1650085257840211e-13,4.612156720776312e-13,-6.211393935196934e-14
-3.8682988086625773e-13,5.939113306321312e-14,-2.721782713435903e-13
3.0992140135890695e-13,4.1674298414624453e-13,5.280695691462851e-13
-1.8127207170167568e-13,-1.7510366607327431e-13,-5.621152022960078e-13
-2.5842864157930814e-14,1.510399544421267e-13,-269.41879381825225
-2.752428768832796e-13,5.800851329251907e-13,7.996022462911099e-14
-2.737868014031465e-13,-3.562884520420125e-13,2.707772293122205e-13
-5.173074078218252e-13,-2.663012691435041e-13,4.4602151101983887e-13
-3.096210431452641e-13,2.0635280818249788e-13,2.993329217831753e-13
8.492313413928361e-13,8.5209444875962e-14,-3.5507797550199264e-13
1.8617779020403202e-13,-170.29945949122165,-3.7875490526146987e-13
-8.826773903458038e-14,4.3465230105815276e-13,1.8000696257285629e-13
-1.6842599976528514e-13,1.2384966076456036e-13,1.1307993188683011e-13
5.991962847069641e-13,-4.090744511379433e-13,4.1109147617710983e-13
-6.231721778993116e-14,5.394424240581089e-13,3.3725376924148065e-13
2.0214686299225603e-13,-1.479280944646265e-13,-8.438615039859198e-14
-1.8572714772070814e-13,3.9487373645168847e-13,9.705425193688488e-14
4.858955715289753e-13,4.584468296376212e-13,-5.621825740719707e-13
7.907667305422923e-13,-2.460703992729155e-13,-5.955469013452511e-13
-1.336933010250971e-13,-5.572081068924669e-13,1.4617732037149989e-13
4.219003528588268e-14,-5.677004178491671e-14,1.7408893160002994e-13
32.119623994972656,2.0272081914934932e-13,-90.76138096176453
-8.052617098293178e-14,2.4001328715076053e-13,7.391385532703427e-15
2.927246787334873e-13,2.7955701200154877e-13,-4.767734912376955e-13
-3.2944204323470896e-13,-1.470069773760162e-13,2.952963472067664e-13
1.5776007981606297e-13,-4.972558952641501e-14,4.075609688083804e-14
4.0863743672308464e-13,4.789460563637229e-14,-2.1330940842000258e-13
1.3749188835005188e-13,-1.6176031137979723e-13,-1.928423149175116e-13
2.5057147830898847e-13,-2.3261638515290814e-13,5.869679890972193e-14
9.224366226733015e-14,-5.11498662200298e-13,-1.2192145072994092e-14
2.8753048905020444e-14,1.676969698131456e-13,3.2822181760353007e-13
4.277482657324649e-13,1.3034177460845935e-13,-2.7558655384697183e-13
3.420919206375183e-13,-3.655712824388008e-13,-1.4849696902776445e-14
6.124723383087448e-14,-4.0851807214118717e-13,8.673221890736217e-14
1.730528216601762e-13,-4.067615507783354e-14,30.066839656249606
3.862827656288062e-13,-3.059748602110318e-13,3.2595490082384457e-13
1.3032963858234635e-13,300.76668445324424,-3.492280799030918e-14
2.62406774074363e-13,-1.3707303988328988e-13,2.8501572157319296e-13
-4.664078208239681e-13,-1.0184014482067169e-13,3.73850323100102e-13
7.572681742905479e-14,-1.0746336295745638e-13,2.726330144995406e-13
1.187049397346242e-13,-2.4391894487940823e-14,-96.19772381446812
4.2062370609853896e-13,4.3801010977238736e-13,-4.707615221067769e-13
2.6070047449599857e-13,2.2127089663087495e-13,-4.252297981345337e-14
-2.0097818779009955e-13,-1.7378004049438444e-13,4.59179106959635e-14
-1.5374917898274952e-13,-4.941746522908441e-13,1.3925556327132423e-13
-7.60232794364977e-15,3.1165411669409383e-13,2.9762589688766733e-13
1.1923817472103017e-13,16.878176868947314,2.310197249878602e-13
4.0812598373628046e-13,1.6617113660375228e-14,-2.662991816392326e-13
-1.460645622495117e-13,-3.176137740610887e-13,-4.027756489376465e-13
3.342479480785895e-13,-7.181023028221659e-13,9.350047450236262e-15
1.0444993370048087e-12,-2.4777860487255428e-14,-3.044090202909288e-13
-2.184799330241095e-13,-124.51643435091702,-1.8208769826279154e-13
-7.373291378883095e-13,5.053978158908726e-13,-1.0369566656210919e-13
-6.330560044914089e-14,1.1602874379131828e-13,2.2902321979525156e-13
-1.0506909390045776e-13,-450.73458440275266,2.2625200803955605e-13
-1.7271374936044774e-13,-6.263168709387252e-14,-3.295239139243415e-13
-5.615892456967169e-14,-6.642082091992289e-14,-3.4594283098445105e-13
-2.58257525113916e-13,9.863168431810518e-13,3.3458222869916957e-13
-1.0411915241417345e-13,-3.1923418518662366e-13,1.136227956986542e-14
1.5848684323088596e-13,-1.9617032564461832e-14,5.584431067644956e-14
-1.2706779215923608e-14,-3.604331355434824e-14,7.932709688153557e-13
6.107223894986134e-14,2.6851978384043365e-13,4.364523267721991e-13
-6.902286363819252e-13,1.3547555788026384e-13,1.02976206964726e-13
1.680509509788043e-13,7.93535853723183e-14,1.7348155299755337e-13
1.5647973058589792e-13,4.3709605138140315e-13,1.2121046178257853e-13
-8.249474058773707e-14,-1.564921600594084e-13,4.055401829098448e-13
-1.300858900361408e-13,-1.87494590443371e-13,1.1832098531614113e-13
1.674526252933824e-13,-2.699665273097043e-13,-2.3423245357618967e-13
-3.482355104925198e-14,1.532961145554443e-14,2.580215057026419e-13
2.8537330971430123e-13,1.6620907376214444e-13,-5.788322057914774e-13
3.457274498985196e-14,1.6215303405541857e-13,1.8717802998898435e-13
1.4744509993255541e-13,-8.902638992748748e-13,2.3621803535779513e-13
-4.088121519359715e-13,-2.079932059036276e-13,3.428986846664283e-13
-3.473210630278504e-14,-9.4334550554496e-14,3.76553835553983e-13
2.9930297695225777e-13,5.914568034381943e-13,3.7786401916117214e-13
3.387062136686269e-13,7.390208426283821e-14,-5.254166299098381e-13
37.64022657443175,-1.7551068417762253e-14,-130.62344222709146
-3.98523358278372e-13,-2.912910401440812e-14,2.354040709138459e-13
-1.3338525954937059e-13,-1.0710430175232861e-13,-8.046692240509336e-14
-2.182275963406781e-13,-1.8291260378273416e-13,-3.218382804632427e-14
-6.318540830975715e-14,-8.767986318767626e-15,4.1222581121886607e-13
1.3429615044693046e-13,-1.850118084135845e-14,2.7206504066366114e-13
-5.826387300528363e-13,-6.270515214612296e-14,4.627361697979115e-14
-3.14718537365247e-13,-1.7090819806361375e-13,-5.877872400404176e-13
-6.712452930946269e-15,2.1968572300818317e-13,-2.264044190677535e-13
-6.518913009072126e-13,3.124664134332074e-13,2.838985098977325e-13
204.86772837918633,-6.369319515970742,1.9625084210171796e-13
-9.264980530871587e-14,1.5982878665189106e-13,-2.404509965720243e-13
9.73929424448405e-14,-7.088541696789967e-13,-19.32344850217869
7.419427858936158e-14,-1.1073211151112182e-13,-5.299924567569921e-13
-9.106401029330224e-15,-3.324771170996676e-13,-5.299471812127351e-13
5.739627431555683e-13,-1.916591334917258e-13,-1.418105654301395e-13
-2.1979202782503646e-13,-3.873598445582861e-13,-1.5675500393727028e-13
-365.11225964028444,1.8806328939044075e-13,9.361307586459834e-14
1.2227785554225185e-13,1.7603060820402275e-13,5.734343502305469e-14
7.359533656801002e-13,-4.505109165833361e-14,1.977009081105231e-13
2.513303198382741e-13,-5.217266130828414e-14,-3.353363279855753e-14
-1.0883247853881189e-13,-3.3949922357078576e-13,-1.545901106306191e-13
4.492337656526299e-13,1.3469650926959362e-13,-6.840587136370127e-13
-2.2953700247659606e-13,2.6979503149695116e-13,-1.34347047171677e-13
-6.205261667386688e-14,1.6762362212649195e-13,9.945839235080938e-14
-3.1833187384846906e-15,4.915652807686611e-13,-2.99908836434973e-13
1.3551686750730302e-13,-5.91213765555957e-13,-5.611318173019584e-13
1.5509155704327084e-13,3.3289574338147306e-13,-7.398297274510327e-14
3.160849447075808e-13,4.302909259234738e-14,-3.388502568217014e-13
-1.717107063552997e-13,-3.2077520345251736e-13,2.876080275307379e-13
-4.905416028331548e-13,1.4298014709941545e-13,6.176336053940354e-15
-1.7316778445261128e-13,7.906845930721885e-13,1.2070745260078503e-13
-1.059937403676766e-13,1.3842628524859585e-13,-52.009201940488786
3.2376464145650946e-13,-3.602661812721332e-13,4.1274359353880334e-14
3.5714718517465084e-13,-5.841900317528473e-13,2.15665635367901e-13
-4.4182489186580795e-13,1.9898716965300342e-13,3.7930045852613015e-13
-6.791481559811944e-13,1.5989032821974023e-13,1.0734899861390799e-13
2.512504737686719e-13,-2.6997160609142073e-14,9.319180778821429e-14
2.4299002974585125e-13,-9.582240339057649e-14,2.5081483066986314e-13
2.1682078963516877e-13,-3.4135592192147634e-13,3.791702473769074e-13
2.4883482345561227e-13,2.023437371580668e-15,-7.026869973083074e-13
2.406874002965518e-13,4.4934420283221006e-13,-4.597632685496267e-14
-2.65493040567394e-13,-2.929838722763666e-13,3.8256351513926585e-13
1.737415728381484e-13,51.31134583467416,4.4362114769072114e-13
1.9685872851688232e-13,3.819586804077285e-13,1.4577764465427142e-13
1.4909743638914072e-13,-1.0236348345941423e-13,4.900652724316162e-14
4.7366371537523353e-14,-4.429950489460799e-13,3.117417328188568e-13
-4.754487715064651e-15,1.567315895090463e-13,-3.244835764010257e-13
-4.23442769102707e-14,-2.9810549116136024e-13,-3.099317570600346e-13
3.490904671861554e-13,2.831711496236586e-13,6.729889168610619e-14
2.5738668237878067e-13,-5.302766715159544e-13,1.3128344967247517e-13
9.288422848347737e-14,4.873144969658597e-13,-4.725172897654039e-13
5.457568719172657e-13,-1.6743405140922086e-13,-3.881235038908298e-13
1.2990270465575208e-13,2.1976491049643358e-13,7.157957795023677e-14
1.0936892161083743e-13,2.1980901461071888e-13,-1.3536905073782874e-13
-6.747789398355803e-13,-3.0056912046347465e-13,-3.3833242537152846e-13
-4.106236242795777e-15,-2.884199555448706e-13,-2.8098935610801e-13
2.7981453597502245e-13,-3.079880055936037e-13,2.286045419037109e-13
-1.5293150932301863e-13,-2.721743133395861e-13,3.851694716801437e-13
2.8400355084399e-13,-1.5703134263698068e-13,9.556119953926864e-14
2.941098142110432e-13,-354.95439723798523,117.24131069929741
2.1771986094260836e-13,2.151971009682853e-13,5.182320475741496e-14
7.130035812555635e-14,2.408739621659762e-13,3.244039960929883e-14
-2.6390321404626424e-14,-3.926691878339553e-13,74.00363266704774
5.088300204295728e-13,5.4004969155847416e-14,1.9477682380828082e-13
17.00815073706836,4.1062748605964016e-13,3.9318669944927293e-13
-3.863865425784782e-14,1.124389552101842e-13,3.874451539705315e-13
5.389818001601259e-13,2.246652596452386e-13,3.33865320828225e-13
-1.8624496104983754e-14,1.432589234767903e-13,-1.6900829660596479e-13
-1.3398942503085987e-13,-1.5810139481049666e-13,3.1326246243054493e-13
-3.0362780186760195e-13,4.2065863823012297e-13,-3.6518861638461695e-13
1.9803683660613585e-13,1.4058845291456687e-13,1.6952288016676232e-13
2.828774600544421e-13,2.0027178127385718e-13,-1.562958882693074e-13
2.3294740120486833e-13,9.039571852217284e-14,1.1200396712889746e-13
-1.7654287070954757e-13,1.7565256408191545e-13,1.812786607085021e-13
4.1164939922133236e-13,-1.3570384538409188e-13,-1.0813540004265967e-13
3.274490645648824e-13,-3.32104882757163e-13,146.79218933261433
9.312501802955351e-14,-5.93212295044778e-13,-7.947286539788353e-14
-1.164506320270166e-13,3.34936379313622e-13,-5.70300933863384e-13
2.0127615526632683e-13,2.1346474499670072e-13,1.1081766180661572e-13
-3.0481508876204583e-13,-8.287736366939232e-13,5.621499844884356e-13
