nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-1.0607156150410883e-16,2.2006503570601857e-17
-1.016958057731784e-16,1.8996792522833013e-16
-9.673381820635224e-17,2.09640002771131e-18
-1.1736902981093866e-16,1.3416147309662677e-16
-1.1736902981093866e-16,1.3416147309662677e-16
-1.9760999817154348e-16,1.5441923900083252e-16
-1.9226528815986275e-16,2.6143972680559224e-16
-2.382871213194887e-16,1.9964817416513771e-16
-1.521132228075053e-16,1.6157819250220283e-16
-1.7128393461924265e-17,2.0040604615430374e-16
-59.336713843466896,1.6783280319434375e-16
-1.3774422930814436e-16,2.0146275400064243e-16
-7.451741362303222e-17,-4.8269755622422804e-18
-1.0887573931453078e-16,4.3427778351824224e-17
-9.610421396004534e-17,1.6225607225384625e-16
-1.4426349386756193e-16,1.8303988834495176e-16
-1.1790349176314255e-16,-115.77171831649673
251.97554771326432,1.4312149948018047e-16
-8.521371123442291e-17,2.445433718158376e-16
-1.2988207794634378e-16,60.487479090809934
-1.3404404883404605e-16,1.391109005837487e-16
-1.094327827759435e-16,2.223378431885859e-16
-1.362672986595865e-16,1.6049290669671962e-16
-1.1736902981093866e-16,1.3416147309662677e-16
-1.1889067676766046e-16,2.851131234396017e-16
-1.0562109741857588e-16,1.8688785147190897e-16
-7.476095379343445e-17,1.4870000409871404e-16
-5.421330667981669e-17,-148.10143781845483
3.4051485907527585e-17,-5.0134100574831296e-17
-1.4370327850121425e-16,-2.0459928899763773e-16
-1.5453618507089171e-16,2.040654717390594e-16
-6.073304271366773e-17,1.2907112378016317e-16
-1.976439360423665e-16,1.7328310823344142e-16
-8.704476007970769e-17,3.0060575507544295e-16
-7.032007858173184e-17,2.0023679621882147e-16
-6.241807141780059e-17,1.9188725507603692e-16
-1.7217733381797092e-16,1.6454809552671242e-16
4.4152790878881986e-17,7.496587983757484e-19
-7.789362323894581e-17,1.4313153232160366e-16
-2.1645019313894993e-16,1.338410670694016e-17
-1.069439973374691e-16,270.52725896837194
-1.799400915227278e-16,-2.268667982209568e-16
-1.603189582238915e-16,2.85420681627939e-16
-1.4882445788109491e-16,2.7336937712561663e-16
-7.769614901158381e-17,1.0413500176314746e-16
-3.4230566296621353e-19,1.6585887858370758e-16
-1.361122293957348e-16,1.7264810138696147e-16
9.892714371291984,2.1664003243126648e-16
-5.568878282257954e-17,2.0498998722245424e-16
-7.542290681919119e-17,1.6819600063224747e-16
-7.410053233886401e-17,2.4335683926716153e-16
-7.311359766325464e-17,2.1627590827473027e-16
-8.746731912492294e-17,2.0140755257334037e-16
-6.982525568414217e-17,2.636655225724488e-16
-1.168781279451237e-16,2.9735033194796345e-16
-7.990555128978042e-17,1.3411899774887145e-16
-1.0617763084836343e-16,1.363790065189736e-16
-1.4163807935891847e-16,1.8462543478625162e-16
-5.9247511402786345e-18,3.5745643989521846e-16
-4.658524501804233e-17,-3.178761198850537e-16
-1.1788521341783533e-16,1.3838946268945568e-16
-1.3622684937460604e-16,1.3429699476862553e-16
-1.7022685795973485e-17,1.574895779384991e-16
-1.4456212021356887e-16,2.36987730199101e-16
-1.857234143723836e-16,-121.4329865590938
-1.1174125231054237e-16,2.1845763645302798e-16
-1.168781279451237e-16,2.9735033194796345e-16
-1.99207904625536e-16,2.0941389533508087e-16
-8.377956123422234e-18,6.814227242600954e-17
-8.423785388632172e-17,-1.9248806957896926e-16
-1.1074710545476535e-16,2.3978803015134706e-16
-1.9760999817154348e-16,22.921604427298035
-1.5187296293423504e-16,2.2198723324311093e-16
-267.2057049324439,-166.9839755521974
-8.372722023673781e-17,8.25352019753248e-17
-2.3825080638661235e-16,1.9748137104261952e-16
-7.403777961575201e-17,2.0508921222114722e-16
-1.2304787216467797e-16,-2.5920003076861387e-17
-1.8533348619644183e-16,2.1887970629078568e-16
-1.2368215612340008e-16,3.012689483156802e-16
-9.408876917991554e-17,-2.211641207464342e-16
-7.73464390830048e-17,2.1870197052296116e-16
-1.561944574883783e-16,1.6522588825190514e-16
-2.032668281081363e-16,2.3486122718442843e-16
-1.0679925903185536e-16,1.3293190938781524e-16
-7.621182176309027e-17,1.4171379614204248e-16
-1.99207904625536e-16,2.0941389533508087e-16
-2.382871213194887e-16,1.9964817416513771e-16
-1.8533348619644183e-16,2.1887970629078568e-16
-1.367430329815027e-16,1.3852498436145444e-16
-1.2355767750339147e-16,1.4926736302335376e-16
-7.783035674517171e-17,1.1524133576549968e-16
-1.7518363490982704e-16,1.7592531723845503e-16
-1.2844318094591354e-16,1.5754027764438685e-16
-2.36580080100766e-16,7.94216761680694e-17
2.3798081462101398e-17,1.6717583545077947e-16
-2.382871213194887e-16,1.9964817416513771e-16
-6.034528077288503e-17,6.452080586644333e-17
-1.9760999817154348e-16,1.5441923900083252e-16
-1.362672986595865e-16,1.6049290669671962e-16
