mean,std
21.564821000268886,0.58221349643034
21.366496389586306,0.6543183405217728
21.273298912040662,0.7370494607567657
21.215294786078093,0.7214994022970019
21.176382271771004,0.7366148161585213
21.165201871909645,0.8275445204726183
21.10507347715715,0.9160179241265578
21.09284911201094,0.8571099986275252
21.108524535924623,0.9548937167881588
21.087450155915356,1.0019285105639306
21.01933294648861,1.1732895990746788
20.81330894791469,1.5458119046497865
20.35988310217584,2.43206955763776
19.498310983149683,3.2619894828909124
17.805626513723325,4.369864838879844
14.502084739195185,5.107247824740522
10.345728328645986,4.596953532979012
7.677752437598087,4.398162400025922
5.730398390556849,4.347350608643649
4.441875996980404,4.58157329499466
3.365004931412784,4.662851179609063
2.774243335553919,5.392216439984103
1.9621514707063863,5.20504416347671
1.885476865073303,5.559534622954022
1.244833726149817,4.659122222925395
1.6742014890144183,5.552665600628672
1.078027163450233,4.5283200365171705
1.4072277188623452,5.221489437941607
1.5820658789422104,5.532862576469948
1.402582662497984,5.2298728382312225
1.4251520357811969,5.2453334024188685
1.8020379003247564,5.814871475542643
1.461985105030834,5.297493123940078
1.5501155858849196,5.458508320149197
1.5644838180258769,5.4577116172713795
1.3413074869746262,5.104189428745542
1.5392172034260965,5.41235632906234
1.4039643715280354,5.2168426507726
1.6088557129153187,5.56719503420681
1.3679862877567646,5.134046811453481
1.46812530158754,5.350577045909456
1.6304281625001067,5.609372781060596
1.4862877427049437,5.350689649790053
1.3383567866334016,5.099426811078423
1.5217921013531273,5.401384200443483
1.6563347426509094,5.63459448826833
1.293601075346368,5.008820212299077
1.534699354643866,5.450672709984416
1.1143075150685338,4.674253099852496
1.529337799940082,5.379497400076182
1.6236112844246722,5.560414398855579
1.3519672817657535,5.115719678660643
2.058122314019843,6.203031137853052
1.7370082429459983,5.749454095916058
1.6392771682511276,5.598559278120829
1.271350533816784,4.998709552868636
1.4116626347774046,5.239222938228953
1.4841411248201604,5.345407663142198
1.2088488207965642,4.875222331503757
1.3481547124692794,5.129683478376625
1.6587996198821855,5.648927596023601
1.6160639563945336,5.575574847649787
1.2233608300172283,4.866904269829595
1.5343452386855725,5.413037628412643
1.303399801408097,5.007136158087207
1.3910207647083153,5.177758898437816
1.864235766417568,5.941168641953458
1.7261882048276518,5.727165635037329
1.5589128211533883,5.482201839358884
1.4817791756076306,5.369194181191249
1.4461359705966452,5.290936351177762
1.4390600189607363,5.270901810689977
1.6059540782602857,5.544328483888593
1.4449974307069606,5.29478497510707
1.2928435884887204,5.041113795323987
1.3313101818883715,5.083308911727693
1.3390916291186916,5.0986139145498175
1.5164257152473735,5.424729260783312
1.5725852880694402,5.47392321530134
1.2755130894189315,5.009097279442914
1.5907616218823422,5.522774855830378
1.8304796252322229,5.9005745618262875
1.070975003108879,4.5707957154976535
1.485675722043829,5.337051609981749
1.424162641430889,5.242047514403106
1.3565758025976802,5.149314042643626
1.804193179412643,5.8589100381271715
1.5325820813362658,5.381232921854308
1.3775502239445119,5.148799198556856
1.6376833611936192,5.615031327512517
1.5940748504203466,5.527065731907608
1.5389676380758794,5.460407612299077
1.5227185984677531,5.400466785149239
1.545962981229089,5.409567875887348
1.72911670570469,5.7346496488384515
1.2909706827825322,5.001831009090042
1.7055074158595083,5.695378121738091
1.4595869839744264,5.313598196609962
1.5459297661156999,5.4402831020081965
1.3085651727161267,5.056797119202115
1.4870869425093796,5.376589571546276
