mean,std
21.639646732360546,0.5482850239064863
21.30599831774004,0.6599983271237693
21.120463609807185,0.6666527098300152
21.07729435612039,0.7341730200404998
21.148753454298355,0.7956302336160951
20.97656973185568,0.7621223175355569
21.046405051873702,0.8228732774251615
21.024590289754574,0.8130321203857243
20.781961088473487,0.81137942515395
20.57343220752575,0.7713598357695112
20.32571339909733,0.596008972128827
20.221122046765974,0.47865135038141293
20.245120572226135,0.5129300950855831
20.19552572215302,0.4319511682295443
20.121314294635255,0.29884185693865034
20.20041336124939,0.45187582251712227
20.307120895519102,0.5572570654747102
20.191670555749155,0.46066133877219023
20.2187273844093,0.42798430737829996
20.347658500281742,0.5706618917204228
20.313085168078263,0.5704412981911487
20.319381424685808,0.5363001384671711
20.309870441134045,0.5753705326889776
20.350452695118825,0.5836090405867969
20.43978235217326,0.6465449869446003
20.296201383661785,0.5275667413065842
20.246726176927222,0.5016262000986684
20.13307194347206,0.3578824087613051
20.12322364519615,0.40742052053788674
20.150256553526923,0.39979116061935455
20.26403522641231,0.5437466452754864
20.24699312374716,0.5040135558941762
20.41159761291155,0.6709283243285691
20.22107020947961,0.49320394273196155
20.067328053987445,0.2574472171935445
20.08676211404532,0.3184832099829085
20.07110300472793,0.28709464994613726
20.043871984286938,0.2196915524120685
20.141462763414264,0.42254630932399395
20.076825943403247,0.33231967248442884
20.042631904317055,0.2143359555982103
20.08418850084822,0.31749884218070573
20.144898064306485,0.42805812802574306
20.063546289132518,0.2916731778996372
20.143193093068273,0.44371915386812827
20.088830317676713,0.30895384732836495
20.020729423725847,0.1724532945059024
20.199178852410984,0.44409543882432223
20.267445238983353,0.5375303323815414
20.14898568048479,0.4292223974926967
20.239331280614763,0.5206637672969904
20.399026822195054,0.63714009869924
20.27364657664103,0.5594430706697603
20.247800044696678,0.5324219761332581
20.213270260355973,0.4788345028246301
20.341982036257164,0.597819045671692
20.527195328520623,0.6838286422057344
20.552830440707474,0.6108466086040073
20.455411211452635,0.6569104597693833
20.34623215077447,0.5594974781837643
20.553476998480747,0.7107261742181614
20.480438838820696,0.6578740358538997
20.329796835687247,0.5277854967213406
20.30606363136563,0.5922015528439288
20.20225175222283,0.5005862764672385
20.09254227457521,0.3406242907369909
20.079290627265795,0.34370631998106654
20.101861644228144,0.37457470817868466
20.077207280964565,0.31574307197737955
20.006140938300213,0.06070690646980759
20.04470037939438,0.20462094054924743
20.18004493260629,0.488668949518899
20.033067851417346,0.19762723317010022
20.048764902490788,0.24119571597338238
20.121890360484567,0.42084432475665856
20.10581030660229,0.3959685248297335
20.13073215605218,0.4308441875781068
20.10571562622034,0.3617439196847819
20.158488627049334,0.4162594862583814
20.14347732520805,0.4005586100559414
20.143191003584246,0.4006447474724041
20.2163791302897,0.542321869385675
20.064059134042868,0.24021635780646625
20.200051966128168,0.44766377350221664
20.348399121547246,0.6217679365292543
20.250331967082158,0.49683403044024643
20.478279820035702,0.6677754122173845
20.448968107565918,0.6690140537525707
20.464669644803546,0.6578149867827925
20.305732343621656,0.5821631816585504
20.108634117061218,0.3428439461930146
20.06354049196635,0.30897185597670374
20.09694044349464,0.3680044280202362
20.03801269165201,0.22437928904807986
20.13165156731204,0.4337077281473075
20.037317494528693,0.21597976841338093
20.077395579037063,0.356995659794461
20.069406649199752,0.3254359994312247
20.039707741773906,0.24130966293608022
20.070656836253235,0.29668434862269755
20.10339840541691,0.3488497474410831
20.074045234006327,0.2835283038696573
20.072498541242716,0.3081824013845778
20.036066406162007,0.2290978411069364
20.08210665046466,0.34839947254255954
20.112787868135722,0.41198619389101404
20.053578881963325,0.25743278600200115
20.06469115065172,0.3110626670327676
20.111264580077574,0.4020339769833958
20.034206927307643,0.19462701693495985
20.035731434423784,0.17749449530782366
20.089854585069318,0.33338874505023197
20.10918577173527,0.37724526907160477
20.149241813967045,0.4419578466717297
20.103494260464572,0.3966912757291518
20.08844194710518,0.35061644844092155
20.04291825809755,0.21612990746846883
20.076787970364958,0.34275137165345543
20.08911397188643,0.3416997724650924
20.13099741565666,0.4101470048705893
20.071759464957882,0.3009889744222827
20.07070551703685,0.3175185626772313
20.07447990042557,0.3360504145021961
20.08198088400215,0.32515653802322564
20.12534519207912,0.40116678780045273
20.070607921515872,0.3155221418745847
20.052621998544137,0.2810920004132807
20.095518540047486,0.3639806731929971
20.16487759595722,0.47699338614264375
20.04031398135451,0.20701958710259308
20.066283171869507,0.2589357677432484
20.104735547161546,0.39867028735750193
20.103274072840428,0.3956992652915405
20.098689341343878,0.3726142446577616
20.07777566520354,0.34246563696672794
20.11748232713498,0.3919009363953498
20.04902971361159,0.2505053751791654
20.07114349372136,0.3338646185809799
20.11050887953311,0.41603507202469164
20.052676409061394,0.2713066793988832
20.04106822567853,0.2570527107892595
20.038355578960044,0.24740517541784868
20.14678833337327,0.4393679643424
20.09518762856265,0.3783931495031688
20.0840431313538,0.33898865526923155
20.05715499799468,0.24898332223403977
20.04842395058882,0.22790770981421576
20.021163330447298,0.12830163699724315
20.080253302119687,0.3489601848668937
20.05682324031151,0.25874892996284354
20.08942868647328,0.31294571472925087
20.07785638716444,0.31023529395102306
20.044362250315128,0.25607220569458294
20.034615883349083,0.24214367267424589
20.040252707561237,0.23738745061327407
20.114977180879276,0.37690793573959935
20.097162879944722,0.3372397129100416
20.051616766180715,0.27000204296633196
20.06293607348709,0.2645794938332079
20.074639801222087,0.3258868574905916
20.10979157727853,0.3618504605686806
20.053050425587486,0.28249698736803464
20.078919022378752,0.3150635069436049
20.081885001743203,0.2893262124518404
20.051152405598963,0.26596701399276085
20.125317645559516,0.40482044102414116
