nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-0.6722787384284034,0.004114672522354113,-0.7022221077703912,-0.1745930667840891,-0.6570104475144902,-0.463024007281824,-0.711149623946015,-0.2936245228776434,0.8398472799201357
NIND,NGEN,POP,CXPB,MUTPB,GAME_LEVEL
9,20,50,0.6,0.2,3
