nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-0.8234260443023317,-21.24596025777005,-0.1326111195476247,-2.468992146346907,-0.41210301312530084,-0.9946900437387296,-0.5940229919015427,-0.19745872664959935,-15.897744716984711
-0.6898576092862161,-20.573980471402386,-0.1320254744876573,-2.4260583962423894,-0.4127703081273345,-1.006475385812093,-0.5960299597213946,-0.19537315968273056,-16.89502367836877
-0.695431657974589,-21.91134443174931,-0.12841263982902,-2.4371940915624757,-0.4124436508593052,-1.006661721138573,-0.5949295946169001,-0.1955005880788692,-16.886782294830113
-0.6897095983148573,-21.890433146773955,-0.13445051152720042,-2.4338977881031854,-0.4136530251374559,-1.0068490986269052,-0.5949168133567293,-0.19550980044810096,50.380183813543084
-0.6987262407652659,-22.33447461007834,-0.1316029693018632,-2.427355045512998,-0.4135382099253532,-1.0054948344145882,-0.5943196302688,-0.19549583066654197,-16.8945545691766
-0.6917954521707456,-22.760516520251834,-0.13073910450662093,-2.441087769864182,-0.4134159786252438,-1.005514972537041,-0.5943998448797161,-0.1955060778150833,-16.872902099226895
-0.6803834832814621,-22.07737971479704,-0.13778265486739313,-2.432239760179238,4.931501296107225,-1.0050014960296283,-0.5929913073492887,-0.19539279141591437,-16.880704944749116
-0.6852263672356429,-22.0495011409663,1.4910423844419323,-2.4389983502840327,-0.4119756308151431,-1.0068627621930712,-0.5945117441988192,-0.1954907521985334,-16.866841908869652
-0.9049908913027924,-21.417655228743627,-10.087222423948397,-31.195405850448246,-0.40279748275569915,-44.12862560015119,-0.590148540274015,-0.19500465869219719,-13.960376603865685
-0.6911565102424483,-23.14563206253482,9.124351100927793,-2.4398137426761646,-0.41298004456177156,-1.005641674837417,-0.5944261516153875,-0.1955055452887728,-16.897319234441905
-0.6799187858967867,-21.912818969638543,-0.13542411429271292,-2.420200760084703,-0.4124451130959347,-1.0062197846509278,-0.5999087245064039,-0.19549212278686529,-16.945362145481738
-0.6954223135833245,-21.962867406554658,-0.13573330930721197,-2.413749121334915,-0.41675670261802406,-1.0065346661417978,-0.6119334405035424,-0.19546866827438808,-16.932720456866008
-0.6852263672356429,-22.049501140966303,-0.1377170259655363,-2.4389983502840327,-0.4119756308151431,-1.0068627621930712,-0.5945117441988192,-0.19549075219853343,-16.866841908869652
-10.107136817045886,-22.053370832703727,-0.13772238817810886,-2.4332847552661008,-0.4126230725814112,-1.0069324890365423,5.926043553417243,-6.054575465539315,-16.870101292621616
-0.7017945140515752,-21.87986934082857,-0.22341807849920994,-2.4423622199620674,-0.41223647584855355,13.859502019491938,-0.5945738772781933,-0.1954915054470541,-16.917422318754454
-0.6870023598277665,-21.843953674557532,1.266089399777318,-2.4399659948889023,-0.4125520084692744,-1.0068618384355827,-0.5937978217301092,-0.19550618622021498,-16.957538674953646
