nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-0.18443262441327307,-17.92438227252931,-0.09347452747552455,-0.6529689000438829,0.2573481677573343,-0.7741239044406403,0.04312282836478504,-0.5225598931113893,6.176584020884345
NIND,NGEN,POP,CXPB,MUTPB,GAME_LEVEL
9,5,10,0.6,0.2,3
