nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
1.1949495971267422e-16,6.812866806647744e-17
-1.624982681046352e-17,3.5619962539562293e-17
-1.2279255077959095e-17,-1.2575404433749466e-17
-2.0850023147678486e-17,-6.009756354867695e-18
-2.68231078107802e-18,1.7312170044792063e-17
5.167293894159058e-17,4.051176074529145e-17
3.616032597535214e-17,-6.028574956689481e-17
-1.3037000737146326e-16,-2.0770281712644652e-17
1.3877696159677077e-16,-3.2122724749438338e-18
-4.618972716025703e-17,4.8512804742647527e-17
1.2495200472978456e-17,-3.58651721071457e-17
5.946545015459837e-17,5.1913463112760805e-17
-3.93560094522891e-18,-5.177679243789924e-18
1.1452746692918614e-16,-6.056947699251514e-17
-6.464154490075486e-17,1.431558594205571e-17
-3.1771632334262677e-17,3.618617468397921e-18
-8.947573877443062e-18,1.1345439710216828e-17
7.806035219395744e-18,-3.458331022854203e-17
-7.939856938250143e-17,2.272857311687633e-17
3.365617727740741e-17,4.262052987840608e-17
-1.3395740224367393e-18,-4.5249989612590043e-17
5.995407620682327e-17,2.2013155910848577e-18
3.875438025871843e-17,-3.029853480204168e-17
2.835518065098223e-17,-4.3557243159455376e-17
2.8349207695049306e-17,-1.3543127092284002e-17
2.5020661247067858e-17,6.58695235387684e-18
-1.3592985440588178e-16,3.6774274593366484e-18
8.29247612321064e-18,6.391699030394368e-17
4.7213835225770556e-17,-6.793437795159344e-17
4.7233186099571163e-17,-5.3547250223845634e-17
4.4578389746478873e-17,-7.431918694759246e-17
-73.6977743718178,2.881298894554198e-17
1.4134450152232696e-17,-1.3255612219547074e-16
8.153473521950169e-18,7.449057209893955e-17
3.985527530041734e-18,-3.5087076071280113e-19
-4.62588619558027e-18,3.083944356357187e-17
1.1844381531114345e-17,5.476190886305147e-17
-1.1442910153979795e-17,9.845198062857198e-18
2.5914708288519638e-17,3.189516909738712e-17
2.0185920699408568e-17,-1.2743377005204377e-17
7.045127673076851e-17,-3.354047232336699e-18
-1.451574029616916e-17,-1.4163969040120838e-17
7.582955242957721e-17,6.494243791681109e-18
7.257514517640543e-17,5.515913238080683e-18
-4.377181517116715e-17,-2.1247341851626006e-18
2.4065723132482292e-17,-4.082639008116277e-18
7.924426143336109e-18,-2.481348593939285e-17
1.1369131241800352e-16,-2.5757763379754088e-17
9.185043755682919e-17,2.1740070946111837e-17
6.050187746889749e-17,7.23051312857812e-17
5.640521533431098e-17,-4.19996606421564e-17
9.61647103456673e-19,-1.3694678914403317e-17
-3.93560094522891e-18,-5.177679243789924e-18
2.6035984967758163e-17,-2.045799351024569e-18
-7.580708038847813e-18,8.34513881856517e-18
1.1773830947601956e-16,-9.351988363428324e-18
-1.0981464681762781e-17,-2.7519150180581142e-17
2.93889760333389e-17,-2.24377104334482e-17
-1.6430705666594074e-18,-9.236201316801006e-18
6.810687648782988e-17,2.6933945765117467e-17
3.725759417213363e-17,5.086056333330195e-17
5.094069347674611e-17,3.644137503632703e-17
3.4101028465286025e-17,9.901637570688642e-17
-4.8310665296203446e-17,8.010501957680678e-17
-5.28182351004974e-18,2.298507642491598e-17
7.277433318123654e-17,2.982065450698203e-17
-1.4190893979074953e-17,1.9600575055543827e-17
4.7178222245053593e-17,2.0945013666090506e-17
2.881294811887252e-17,5.542649746495135e-18
-2.822893991778287e-17,3.611049536074655e-17
-7.461092961849678e-17,1.495330726900629e-17
349.14506574062466,157.85075674711214
6.261912371935529e-17,3.869835359309156e-17
7.285917535809508e-18,4.070851639760632e-17
-3.7717319446622705e-17,-1.710626885746709e-17
2.8810263487092156e-17,-4.342989294817607e-17
1.996580141381966e-17,-1.3883328409315832e-17
3.521585534959113e-17,-6.544504755862993e-18
-1.835235418145785e-17,6.698693839004318e-17
2.3228248967973763e-17,-2.5428242629175822e-17
-2.7301111304762864e-17,7.20621778336505e-17
3.253052718228425e-17,-2.5442572980854218e-18
1.088811180779353e-16,5.405406445966419e-17
4.2555117324773556e-17,181.63429051348348
2.1597116095766446e-18,5.476050461058849e-17
3.27684559206131e-17,-4.4598366055122943e-17
76.91551193734082,-5.1128251237061614e-17
7.238187280849089e-17,-6.119699192091518e-17
2.957472128535357e-17,-3.7107617676202965e-17
7.650970402743019e-17,9.989684167425611e-18
2.4875052635333165e-18,-1.1419153604940324e-17
5.180809539369836e-17,-5.186507827758181e-17
-7.893425753689541e-17,2.7634552288967045e-17
-9.33569289616919e-18,3.172313444292058e-17
1.8353642534644172e-17,-6.558877120751838e-17
1.8183514191033988e-17,-6.266418505826065e-17
9.727198032262215e-18,-3.778404498632965e-17
-2.4264997782311253e-17,2.102052497166389e-17
3.60916513898543e-17,-8.059225064840366e-17
-2.0944302742947428e-17,3.7734215093277703e-17
9.912775162316934e-18,-6.324042348475097e-17
1.2514351411727536e-17,1.4102320824739638e-17
5.640521533431098e-17,-4.19996606421564e-17
8.173601306312154e-17,-1.569954351809014e-17
