nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-2.762423128772245,-24.06771734759662,-0.5461908939483507,-0.5852779016649787,-0.21443288270584113,-0.2736866474531416,-5.275113038601448,-0.007338886686993073,-0.6204686556443988
NIND,NGEN,POP,CXPB,MUTPB,GAME_LEVEL
9,30,100,0.6,0.2,2
